ts	imei	mwra	c.katana	c.android.chrome	c.android.gm	c.dogalize	c.android.youtube	c.updateassist	c.UCMobile.intl	c.raider	c.android.vending	c.UCMobile.x86
2018-05-12 13:17:00	3590433799317661115	1.00000	12.62318	8.65840	10.77402	8.59776	9.02730	36.87386	47.31865	60.79200	19.62144	65.09503
2018-05-12 13:18:00	359043379931766445	1.00000	13.50848	8.06509	11.28244	11.31735	10.27861	37.94978	37.99057	52.10035	91.46306	97.14227
2018-05-12 13:19:00	8630330696303481115	1.00000	13.37001	8.46601	10.73894	11.70780	10.26895	37.90527	71.70102	39.82840	9.47553	2.96811
2018-05-12 13:20:00	3590433799317661610	1.00000	12.30514	10.16694	8.16778	10.33605	6.51951	33.31956	66.24711	50.33650	31.58972	11.68743
2018-05-12 13:21:00	8630330696303481974	0.00000	10.95051	5.96724	11.85154	12.64519	15.73840	33.88493	30.56655	40.27536	14.30204	71.22331
2018-05-12 13:22:00	3590433799317662022	1.00000	12.69599	11.03094	5.42828	14.89584	10.55203	43.95026	53.88151	44.08221	5.84453	12.48423
2018-05-12 13:23:00	863033069630348149	1.00000	12.72457	12.87212	11.78346	8.67818	16.28071	53.01538	56.00021	65.88367	34.51084	89.49998
2018-05-12 13:24:00	863033069630348610	0.00000	9.99601	9.71768	13.41795	11.78433	15.53052	65.81588	45.29060	79.72272	40.80480	26.86372
2018-05-12 13:25:00	8630330696303482378	1.00000	18.40932	17.05360	18.58891	8.65234	15.56629	56.35198	51.41632	43.43505	71.77548	36.30565
2018-05-12 13:26:00	3590433799317661289	1.00000	14.45719	16.60905	14.47460	8.41293	13.61322	32.07614	39.36677	70.03173	73.82183	50.56229
2018-05-12 13:27:00	863033069630348636	0.00000	9.83141	10.41178	9.54217	14.25285	14.46483	51.02099	53.99774	62.17847	43.47776	24.53403
2018-05-12 13:28:00	3590433799317661743	0.00000	13.70225	14.18486	14.08337	9.20914	12.51789	58.13668	36.92909	49.48209	90.45327	42.22273
2018-05-12 13:29:00	359043379931766866	1.00000	11.81443	12.64916	12.99492	9.90288	16.45352	49.32068	43.30197	52.99433	84.56027	13.62398
2018-05-12 13:30:00	8630330696303481909	1.00000	10.61403	9.46587	11.54616	9.38524	8.48912	41.62842	40.68640	45.62829	31.42960	68.17592
2018-05-12 13:31:00	863033069630348909	0.00000	11.74734	12.78842	14.97984	11.34592	10.02817	59.21196	32.26706	55.40682	53.88829	30.35139
2018-05-12 13:32:00	3590433799317661503	1.00000	13.14422	10.93603	15.10402	11.83424	14.78857	32.59290	22.30291	56.38563	96.97906	69.10419
2018-05-12 13:33:00	8630330696303481834	1.00000	7.67844	8.01291	12.92726	8.90900	7.33674	40.09353	49.35737	60.75655	12.90446	75.73635
2018-05-12 13:34:00	8630330696303481008	1.00000	10.24940	8.58153	11.76076	6.88335	8.91200	52.95900	32.77365	43.08606	15.29856	19.16208
2018-05-12 13:35:00	359043379931766882	1.00000	9.47576	11.02091	10.10145	5.87980	10.71098	51.05510	51.33210	61.15694	26.94783	60.83386
2018-05-12 13:36:00	359043379931766445	0.00000	8.06473	11.12096	13.12928	9.43200	14.88575	57.65054	44.37047	45.40110	18.13175	69.69144
2018-05-12 13:37:00	8630330696303481867	0.00000	12.23592	12.63130	15.29963	10.80634	13.30774	56.17895	23.52685	63.02657	52.19713	44.33422
2018-05-12 13:38:00	359043379931766817	1.00000	11.49715	9.93918	9.62567	10.85883	12.20815	59.15492	59.90315	63.89398	60.46818	14.27457
2018-05-12 13:39:00	8630330696303482139	1.00000	11.63769	9.26411	11.15636	9.51811	10.59903	57.04801	48.19486	54.85805	53.68361	40.59849
2018-05-12 13:40:00	8630330696303481461	1.00000	10.24709	15.50544	14.83871	7.54627	14.47244	33.35301	17.30171	52.18086	31.70461	93.19169
2018-05-12 13:41:00	3590433799317661875	1.00000	13.77568	13.42825	12.74593	11.17615	13.64088	44.40203	49.54993	48.29794	50.67298	2.17905
2018-05-12 13:42:00	8630330696303481958	0.00000	9.28787	8.64586	11.37418	10.10750	11.12823	51.85592	36.67128	41.58892	81.23858	2.29605
2018-05-12 13:43:00	359043379931766775	0.00000	10.99962	12.63347	12.91591	14.09364	12.06316	40.31844	28.26128	54.58219	60.93025	34.85234
2018-05-12 13:44:00	3590433799317662162	0.00000	10.44387	10.52129	12.87180	15.18608	14.17016	41.72610	8.70637	44.69421	10.49454	16.14269
2018-05-12 13:45:00	359043379931766510	1.00000	15.69334	7.54457	9.52378	11.28191	8.96719	49.42405	46.17223	20.78774	55.64478	92.65674
2018-05-12 13:46:00	863033069630348701	1.00000	4.84657	11.43818	9.30096	8.35594	7.04423	31.76183	34.83270	52.56213	51.86494	33.97922
2018-05-12 13:47:00	359043379931766619	1.00000	9.31814	9.06729	8.63423	9.75956	8.28995	42.48334	31.87743	61.45530	14.27139	16.25108
2018-05-12 13:48:00	3590433799317662063	1.00000	10.49009	11.25256	12.33567	10.41342	15.14227	44.00726	61.49690	48.01762	92.94206	44.28172
2018-05-12 13:49:00	3590433799317661404	1.00000	8.41185	8.90651	7.50880	12.28833	7.94393	56.13959	52.51348	36.03930	91.15338	18.05004
2018-05-12 13:50:00	3590433799317662477	0.00000	10.78299	16.03605	14.49864	7.74977	11.58036	34.72324	39.44732	44.25565	14.27660	57.53932
2018-05-12 13:51:00	8630330696303481032	0.00000	9.57114	11.76247	13.48883	11.39612	16.84251	65.19206	37.63411	52.91929	84.16846	33.00574
2018-05-12 13:52:00	8630330696303481396	1.00000	9.24201	10.23771	13.60783	9.01536	13.37566	49.24280	28.36481	31.71916	28.02854	15.02131
2018-05-12 13:53:00	3590433799317662048	1.00000	12.26621	14.10824	13.10887	9.23962	12.75570	63.59065	46.48347	58.10204	75.47789	13.22010
2018-05-12 13:54:00	359043379931766783	0.00000	8.72542	11.63331	14.69516	13.17915	13.65666	48.38652	53.69987	47.08792	50.39929	38.91418
2018-05-12 13:55:00	8630330696303481867	0.00000	11.12105	11.98688	12.03973	7.39578	11.63273	45.52281	55.09112	46.43690	7.93169	75.14488
2018-05-12 13:56:00	863033069630348123	1.00000	8.73559	8.94744	12.08528	9.36081	9.79501	41.08724	49.24384	38.53158	66.72704	43.91112
2018-05-12 13:57:00	359043379931766221	0.00000	9.39186	11.87112	15.91510	13.95064	17.46073	73.75866	32.61813	70.15000	60.67472	5.57142
2018-05-12 13:58:00	8630330696303481081	1.00000	10.80107	10.96058	6.80633	12.93043	12.24129	34.24925	14.26835	74.30544	98.36026	7.91054
2018-05-12 13:59:00	863033069630348990	1.00000	6.79676	8.54636	13.04684	9.02749	8.45732	45.09247	35.31404	42.71379	22.09437	65.57440
2018-05-12 14:00:00	8630330696303481511	1.00000	10.16628	11.30863	11.74855	11.09751	15.25650	56.33259	36.20753	53.74881	36.42807	26.85148
2018-05-12 14:01:00	863033069630348305	0.00000	8.63690	11.49550	11.14077	18.40535	16.06450	24.51695	34.75525	43.17580	66.28500	40.89019
2018-05-12 14:02:00	8630330696303481362	1.00000	6.80554	9.48623	13.86773	6.03758	12.12340	40.17279	51.67191	46.83942	21.86544	99.38282
2018-05-12 14:03:00	8630330696303481230	1.00000	7.93829	9.35714	16.83008	5.74992	11.16081	36.48946	54.56292	56.94073	1.65327	97.86184
2018-05-12 14:04:00	863033069630348248	0.00000	12.97297	10.99091	12.81638	13.60490	14.24813	29.15243	46.03797	42.09227	4.06014	35.51390
2018-05-12 14:05:00	3590433799317662147	1.00000	14.15888	9.68022	7.40753	10.05257	8.31787	53.49543	47.98558	27.20946	7.01314	63.78278
2018-05-12 14:06:00	3590433799317661289	1.00000	7.34319	5.26135	11.51210	12.64470	6.45492	29.87997	50.68979	33.34722	55.26377	36.75887
2018-05-12 14:07:00	359043379931766528	1.00000	15.15869	14.67697	13.77011	11.04077	14.11857	53.05160	52.04790	54.63516	98.03564	42.72072
2018-05-12 14:08:00	8630330696303481230	1.00000	9.07448	13.02590	12.01960	15.50338	13.33614	54.30478	28.35749	54.48047	95.35120	10.63304
2018-05-12 14:09:00	359043379931766338	0.00000	9.27227	12.05743	11.73364	11.74836	12.35379	45.02859	50.93600	59.54576	51.12008	0.39266
2018-05-12 14:10:00	3590433799317661230	1.00000	9.05854	9.47910	9.88685	11.22015	9.26733	64.92199	30.89566	40.10364	37.38874	42.58065
2018-05-12 14:11:00	8630330696303481032	1.00000	10.64602	10.19212	12.73796	7.72451	11.52263	44.64903	49.14465	27.38407	36.58790	87.56543
2018-05-12 14:12:00	8630330696303482055	1.00000	11.07514	9.63085	10.33822	9.87498	12.50887	49.61389	43.36525	31.12340	30.54538	36.39283
2018-05-12 14:13:00	8630330696303481586	0.00000	12.13541	16.24438	14.03548	8.73099	12.10809	53.46499	59.45678	41.42786	72.77954	87.67031
2018-05-12 14:14:00	8630330696303482451	1.00000	6.98764	9.75259	10.23057	7.79984	10.68904	52.65897	38.50939	64.73111	39.15195	30.47133
2018-05-12 14:15:00	3590433799317661537	0.00000	8.36816	12.22705	14.06855	8.78229	12.66439	46.46500	23.98324	30.29839	25.08370	54.81529
2018-05-12 14:16:00	863033069630348362	1.00000	13.53247	13.28033	13.22769	12.37018	13.77930	38.31157	73.22895	32.88837	84.92787	63.27886
2018-05-12 14:17:00	863033069630348560	1.00000	17.81532	16.53927	16.91573	11.13234	13.25730	44.71225	37.16836	50.01904	22.47555	23.68999
2018-05-12 14:18:00	8630330696303481602	0.00000	9.69193	12.63573	8.18139	10.57642	13.27004	37.15120	49.61026	30.87263	99.34287	80.74674
2018-05-12 14:19:00	863033069630348776	1.00000	13.35004	12.89647	14.08705	8.25048	15.05927	43.21853	39.65947	22.84882	82.99683	12.64114
2018-05-12 14:20:00	3590433799317662303	1.00000	15.52243	8.56150	6.01990	15.01336	7.93534	46.47408	43.43238	18.39984	11.54727	42.75477
2018-05-12 14:21:00	8630330696303481792	0.00000	7.90634	7.66968	10.41433	9.54046	7.75075	37.48993	56.97037	31.24907	51.89675	16.01694
2018-05-12 14:22:00	359043379931766130	1.00000	14.86499	11.84544	13.84126	9.75912	11.29647	24.76326	39.99122	61.64797	53.46173	4.37838
2018-05-12 14:23:00	359043379931766239	0.00000	8.51747	13.73845	16.35723	8.87164	16.31537	44.23201	24.45147	10.91411	45.60638	17.90640
2018-05-12 14:24:00	359043379931766544	0.00000	5.85592	11.86748	16.45288	11.63718	13.60060	33.98206	41.25873	47.44227	76.81114	1.32139
2018-05-12 14:25:00	863033069630348602	1.00000	15.98820	11.42754	16.08642	9.97886	10.65409	27.54131	48.33362	56.45486	37.55257	94.86022
2018-05-12 14:26:00	8630330696303481156	1.00000	13.91164	8.52148	7.70823	12.57983	9.09247	48.92509	38.55093	82.14035	31.49949	9.04565
2018-05-12 14:27:00	8630330696303481271	1.00000	7.87350	7.46567	12.70862	8.08944	8.82461	54.73384	48.50657	51.12355	55.71490	73.25464
2018-05-12 14:28:00	863033069630348388	1.00000	10.71558	9.94139	8.58124	12.19805	11.01137	21.78740	43.69161	73.91865	88.05506	16.45034
2018-05-12 14:29:00	3590433799317661099	0.00000	8.90185	12.99266	13.23607	10.32093	13.12881	51.62963	44.75614	67.93765	76.47959	58.24173
2018-05-12 14:30:00	863033069630348289	1.00000	11.71242	12.31281	6.62509	11.49491	8.49404	44.00889	48.68639	41.02389	46.19001	63.84815
2018-05-12 14:31:00	359043379931766460	0.00000	8.71946	14.40040	16.96019	8.93485	12.96376	72.12702	34.23642	67.69117	40.61669	73.99816
2018-05-12 14:32:00	3590433799317662139	1.00000	9.30319	8.13393	7.79841	11.38858	7.98013	57.07621	43.12925	54.99904	41.51241	3.37099
2018-05-12 14:33:00	359043379931766411	1.00000	13.60712	13.78722	14.08163	10.73071	13.65740	52.58490	60.54189	69.51975	29.18169	61.30475
2018-05-12 14:34:00	3590433799317661602	1.00000	7.98066	6.61458	11.87288	8.45017	10.55142	33.47252	28.94728	27.03738	54.31565	11.37045
2018-05-12 14:35:00	3590433799317662295	0.00000	9.58639	6.71177	8.50901	16.37572	17.10942	67.95544	51.45893	31.80368	62.66476	73.39811
2018-05-12 14:36:00	359043379931766288	1.00000	11.58018	14.67886	10.88780	7.30557	13.44940	44.63669	47.67492	53.49689	84.54025	18.97157
2018-05-12 14:37:00	359043379931766080	0.00000	11.31029	8.88097	15.23495	12.10402	13.53591	41.49129	18.56746	24.51529	2.58956	10.66164
2018-05-12 14:38:00	863033069630348974	1.00000	9.29161	9.29173	7.59524	12.18215	5.74211	49.26474	68.32028	68.22338	61.62415	0.17163
2018-05-12 14:39:00	359043379931766783	1.00000	10.58115	12.09499	12.05924	10.85286	14.82937	44.17570	28.75128	43.08694	54.14924	20.70415
2018-05-12 14:40:00	3590433799317662071	0.00000	8.83285	12.62808	12.48196	11.01527	14.38868	46.32766	40.33699	57.71053	92.32727	74.12903
2018-05-12 14:41:00	8630330696303481925	0.00000	10.78616	15.94233	14.40281	11.53684	13.76019	78.88483	43.51393	42.35025	72.02097	81.07905
2018-05-12 14:42:00	3590433799317662295	0.00000	7.09813	16.02816	15.16496	7.53817	14.06539	38.62863	46.49731	54.55670	34.78234	76.95091
2018-05-12 14:43:00	863033069630348859	0.00000	14.32150	8.70468	16.09507	16.70353	9.51982	65.78419	49.08120	64.67129	82.27085	28.65283
2018-05-12 14:44:00	863033069630348230	1.00000	7.63014	10.54083	6.87026	11.03888	8.35317	56.46656	26.92963	61.12567	11.52581	29.97029
2018-05-12 14:45:00	8630330696303481032	0.00000	6.87241	12.34881	12.29960	13.80418	13.26470	35.86329	44.08609	53.30103	70.94635	26.07742
2018-05-12 14:46:00	8630330696303481669	1.00000	9.97377	13.52684	12.49535	11.47779	12.45836	52.00522	13.41048	45.21489	27.49120	20.44108
2018-05-12 14:47:00	3590433799317661040	0.00000	10.98934	14.85700	14.69927	9.66531	14.57031	45.64286	55.73702	44.82900	4.83685	18.37911
2018-05-12 14:48:00	8630330696303482477	1.00000	13.13546	12.35656	15.35864	9.13383	10.98184	44.89114	31.88066	37.35968	12.55515	19.19697
2018-05-12 14:49:00	863033069630348123	0.00000	9.79717	8.09891	12.70131	14.54546	13.58687	25.94069	71.68005	61.55959	35.58878	8.70001
2018-05-12 14:50:00	359043379931766593	1.00000	12.61380	10.16196	11.72985	9.33720	12.26954	45.15657	46.52885	31.21401	55.18296	88.59433
2018-05-12 14:51:00	8630330696303481008	0.00000	11.09316	12.00144	17.35963	13.62110	11.88980	36.87143	52.92352	42.09896	61.27198	65.37445
2018-05-12 14:52:00	8630330696303481214	1.00000	14.75109	13.20321	15.62427	10.59853	17.19024	47.35162	61.06777	39.81585	17.67658	66.81979
2018-05-12 14:53:00	3590433799317662105	1.00000	8.86225	12.80787	4.41309	9.57307	6.80502	41.34707	65.98870	52.66637	63.40683	50.54051
2018-05-12 14:54:00	8630330696303481354	1.00000	9.29910	9.33709	9.47382	10.38644	9.03804	34.40269	39.17793	44.04243	34.22598	32.41361
2018-05-12 14:55:00	3590433799317661222	1.00000	7.26157	8.75979	11.52287	10.44217	10.73887	53.96622	50.62623	30.34083	48.44987	70.80867
2018-05-12 14:56:00	3590433799317662238	0.00000	7.97644	10.07021	8.99242	14.07250	14.15100	63.66335	46.21000	45.25398	99.36398	41.41574
2018-05-12 14:57:00	863033069630348412	0.00000	10.93214	13.43872	14.13247	11.16903	16.00375	44.66248	42.93237	47.29550	7.30940	23.01690
2018-05-12 14:58:00	359043379931766288	1.00000	11.79214	9.23263	12.38438	9.39133	10.47580	66.55208	45.41352	36.32155	26.03811	24.06200
2018-05-12 14:59:00	359043379931766213	1.00000	11.97782	8.93860	8.87171	13.45023	8.99735	45.24284	20.93880	44.52231	50.03254	92.97479
2018-05-12 15:00:00	8630330696303481487	1.00000	12.31253	10.15997	6.30655	10.63471	9.98618	32.20075	49.43081	49.18167	44.67174	48.77767
2018-05-12 15:01:00	3590433799317661594	0.00000	9.57058	10.31600	7.35023	10.74200	9.20302	40.10402	36.42227	63.08271	51.96398	17.90233
2018-05-12 15:02:00	3590433799317662022	0.00000	11.25522	13.06404	12.88455	12.84497	12.91535	46.75970	74.16851	32.11072	76.33875	47.55826
2018-05-12 15:03:00	8630330696303481982	1.00000	15.53201	15.47647	15.79946	9.42396	12.29073	44.98433	44.73726	41.51114	5.64569	92.34505
2018-05-12 15:04:00	359043379931766056	1.00000	11.46267	8.09399	5.55086	13.79716	9.21665	59.83443	50.05788	34.31381	14.31725	20.99225
2018-05-12 15:05:00	8630330696303482196	1.00000	13.23037	14.19936	12.44432	10.91913	12.39225	58.85879	48.25538	57.99754	29.75680	41.06198
2018-05-12 15:06:00	8630330696303481933	1.00000	10.70204	12.33370	9.02762	8.18776	10.31057	33.40190	41.40244	35.78257	21.81412	67.54428
2018-05-12 15:07:00	359043379931766130	0.00000	5.29154	9.25493	14.06698	11.48202	14.14756	62.25770	64.87836	41.85110	75.88473	8.94544
2018-05-12 15:08:00	8630330696303481180	0.00000	10.64230	12.07251	14.77064	13.22301	12.76424	38.26948	44.59986	53.79051	55.97573	55.58400
2018-05-12 15:09:00	8630330696303481263	1.00000	7.94138	9.80125	8.73073	10.60003	8.92241	65.92263	37.48943	52.24654	7.56457	93.22794
2018-05-12 15:10:00	3590433799317661479	1.00000	8.50238	9.38586	13.55260	9.83076	13.07717	44.00129	64.60377	68.22152	58.70050	85.25136
2018-05-12 15:11:00	3590433799317661347	0.00000	12.55489	10.36238	12.43637	13.28061	11.99496	38.36770	41.58109	37.96357	17.91135	81.17630
2018-05-12 15:12:00	8630330696303482204	1.00000	11.28550	11.98165	7.69602	10.57591	8.38823	53.24863	25.13766	57.62709	57.97147	70.21997
2018-05-12 15:13:00	8630330696303482279	0.00000	9.87664	11.48072	13.28134	8.91835	11.84927	70.26654	57.29229	36.40136	76.03750	95.44102
2018-05-12 15:14:00	8630330696303481206	1.00000	10.08754	8.49540	14.25365	8.13210	12.22710	41.13695	40.70420	43.28103	31.11685	99.99261
2018-05-12 15:15:00	8630330696303481412	1.00000	10.89716	10.18409	7.30996	11.35372	8.67122	45.36351	66.19393	48.62907	4.31104	71.99894
2018-05-12 15:16:00	8630330696303482469	1.00000	13.79528	12.41476	13.13089	11.02735	12.96514	38.08836	43.48183	45.90102	95.17473	45.28867
2018-05-12 15:17:00	8630330696303482345	0.00000	10.06095	10.18035	12.66116	11.83737	11.06938	32.27605	16.13610	46.19513	93.95718	13.86244
2018-05-12 15:18:00	3590433799317661495	0.00000	8.02607	11.40830	9.39526	10.85420	12.47039	48.47670	50.18279	50.29436	27.11965	35.69834
2018-05-12 15:19:00	3590433799317662097	1.00000	12.71689	13.94202	13.08777	8.97858	6.71511	35.43792	54.03043	53.36089	65.33807	98.73774
2018-05-12 15:20:00	359043379931766536	1.00000	13.76338	11.41674	12.75678	11.91797	18.11017	27.01122	36.20883	60.31430	42.60647	1.01553
2018-05-12 15:21:00	359043379931766429	1.00000	12.55142	13.57860	12.42785	12.52652	12.07998	33.18701	33.09514	35.22064	5.35003	27.51345
2018-05-12 15:22:00	3590433799317661560	1.00000	17.46046	14.61046	16.69153	8.77011	13.25421	50.91140	56.66316	24.76107	92.60196	87.40788
2018-05-12 15:23:00	8630330696303482295	0.00000	9.27728	12.57080	12.46601	14.59186	13.44350	54.13531	41.28551	37.77678	8.70263	22.31496
2018-05-12 15:24:00	359043379931766205	0.00000	15.23335	10.69418	11.19962	9.29647	9.02267	51.90397	70.62354	20.74901	75.55626	50.83133
2018-05-12 15:25:00	863033069630348651	0.00000	10.50799	4.73867	15.90802	14.52761	13.31411	42.81551	48.83268	47.38446	42.86047	53.16784
2018-05-12 15:26:00	3590433799317661487	0.00000	11.51090	4.93925	13.10402	12.63739	12.80083	41.74433	49.91594	57.86214	68.32579	65.20211
2018-05-12 15:27:00	8630330696303482063	1.00000	13.78464	13.92473	13.65097	10.19685	14.84459	46.37781	53.12391	53.36492	11.16634	2.65221
2018-05-12 15:28:00	3590433799317662105	1.00000	14.80750	15.16534	13.17706	10.78217	19.56278	40.53576	56.35102	50.47985	4.29585	13.72918
2018-05-12 15:29:00	8630330696303481800	1.00000	14.25358	7.17076	11.34125	10.93024	8.83572	60.93410	18.90937	53.68807	96.06682	84.56741
2018-05-12 15:30:00	863033069630348248	1.00000	11.19732	9.39641	13.31515	10.02026	11.97136	22.45721	55.28657	52.62409	42.30671	55.15229
2018-05-12 15:31:00	863033069630348263	0.00000	9.16503	8.94455	11.24419	13.29830	13.90755	48.66505	61.26155	54.94226	96.99568	33.45276
2018-05-12 15:32:00	8630330696303482303	0.00000	11.72363	10.23857	15.38290	14.44817	12.76915	50.92695	68.38482	66.24426	83.63731	29.26605
2018-05-12 15:33:00	359043379931766387	1.00000	9.72137	12.38996	5.22390	10.71348	8.96729	60.87896	56.56955	62.51112	93.72560	0.45075
2018-05-12 15:34:00	8630330696303481859	0.00000	9.66318	8.34707	10.09599	11.31911	8.95836	38.54895	46.30548	50.99278	78.19618	20.21616
2018-05-12 15:35:00	3590433799317661479	0.00000	8.77733	14.07026	11.89794	7.45164	12.25151	48.13496	65.15546	66.01438	73.17740	32.88208
2018-05-12 15:36:00	863033069630348636	1.00000	12.15076	12.41530	8.40407	10.37824	12.27056	78.81687	52.94109	32.00128	73.25815	35.21462
2018-05-12 15:37:00	863033069630348917	1.00000	3.72998	6.46965	11.62955	9.78813	10.07898	49.03438	56.24820	57.23076	81.28401	87.73767
2018-05-12 15:38:00	863033069630348594	0.00000	10.47284	12.96139	11.32901	11.96795	14.29426	51.22199	14.27067	58.87171	73.19556	61.43484
2018-05-12 15:39:00	359043379931766007	0.00000	15.59781	14.97183	14.99127	9.28040	12.77659	60.88678	26.33295	36.07523	1.88663	3.87906
2018-05-12 15:40:00	8630330696303481735	1.00000	10.56213	9.22174	10.56649	7.78023	11.00798	51.35234	59.85248	33.70910	85.67246	2.62545
2018-05-12 15:41:00	8630330696303481313	1.00000	12.50099	13.94922	11.75183	8.01340	15.45846	53.64631	60.44820	61.80490	82.41312	74.64319
2018-05-12 15:42:00	8630330696303482154	1.00000	12.37262	9.43261	8.17779	13.34137	11.02857	69.47616	56.66236	33.33212	74.25446	24.55090
2018-05-12 15:43:00	8630330696303482212	0.00000	7.08430	12.19067	10.89479	10.75406	12.44128	43.67276	53.55230	14.20906	32.34570	73.74150
2018-05-12 15:44:00	359043379931766379	0.00000	7.27606	13.28216	13.22793	10.37981	13.61551	59.11885	44.85247	29.07384	84.62636	12.18426
2018-05-12 15:45:00	8630330696303481628	1.00000	12.46408	12.08697	13.63585	10.03567	12.70760	46.24383	70.60874	73.05839	56.18110	24.52001
2018-05-12 15:46:00	863033069630348636	1.00000	8.35675	10.73279	8.80235	10.07913	10.77438	39.35599	31.73344	51.15251	21.00277	87.48838
2018-05-12 15:47:00	8630330696303481016	1.00000	13.47316	17.10188	14.25831	10.24354	14.79047	51.61065	34.17950	44.94642	53.59975	33.98773
2018-05-12 15:48:00	3590433799317661479	0.00000	15.67453	19.21107	13.23540	5.87633	11.51109	39.97260	47.58261	35.82251	59.53821	74.70558
2018-05-12 15:49:00	863033069630348529	1.00000	12.02445	8.76412	7.45401	12.69681	9.75614	32.34624	56.71837	73.46046	9.83407	84.72077
2018-05-12 15:50:00	8630330696303481628	1.00000	9.23933	11.89714	10.60801	8.14339	12.81925	54.78737	36.91527	57.02256	97.59755	22.95716
2018-05-12 15:51:00	3590433799317661164	1.00000	12.20186	11.93515	12.34217	8.64930	15.50659	47.65300	19.06956	42.93370	0.89863	59.90737
2018-05-12 15:52:00	863033069630348776	0.00000	11.71795	13.86245	12.07446	10.10313	13.96660	45.07102	52.21975	63.23521	58.10905	1.98845
2018-05-12 15:53:00	8630330696303481586	0.00000	10.32857	10.00209	14.99495	13.51321	14.67444	41.17831	44.91076	51.78958	95.04638	18.25053
2018-05-12 15:54:00	8630330696303481701	0.00000	10.66984	11.56419	15.75381	15.33541	13.24580	26.59962	43.51421	45.47478	77.61700	93.34031
2018-05-12 15:55:00	8630330696303482469	1.00000	12.85819	14.28886	10.98969	7.66931	15.86809	54.41756	45.53710	37.04397	11.60091	77.42655
2018-05-12 15:56:00	8630330696303482378	0.00000	12.25741	11.38400	7.47471	11.67528	9.51398	40.96394	55.69075	60.62435	54.88425	26.74713
2018-05-12 15:57:00	3590433799317662378	0.00000	11.05196	14.29074	15.38020	11.47348	14.29196	20.48294	20.36126	45.83582	33.91893	3.82634
2018-05-12 15:58:00	359043379931766940	0.00000	8.35752	10.98562	12.01183	12.64277	11.07668	45.34875	56.48000	45.83678	73.33289	88.54588
2018-05-12 15:59:00	3590433799317661479	1.00000	15.54444	12.82782	13.14056	10.52188	14.67135	52.59692	53.34051	29.50113	68.85582	43.64539
2018-05-12 16:00:00	359043379931766767	1.00000	13.12837	10.01750	11.53178	7.96060	10.32897	59.31500	28.27393	63.29216	35.82866	18.22788
2018-05-12 16:01:00	3590433799317661206	1.00000	14.24602	15.47760	13.28669	12.19662	13.46798	65.55813	68.55718	41.93828	46.04435	41.16432
2018-05-12 16:02:00	359043379931766957	1.00000	9.77417	9.91208	9.69301	10.74448	10.31909	67.94730	28.28372	43.94776	25.84445	9.13319
2018-05-12 16:03:00	863033069630348024	0.00000	10.78284	5.26740	15.08339	13.35310	16.27888	67.49277	49.68324	43.13332	64.06937	3.92910
2018-05-12 16:04:00	359043379931766072	1.00000	14.78847	12.61616	15.81412	11.35515	12.09430	25.71040	28.74100	74.89713	21.86636	99.05028
2018-05-12 16:05:00	359043379931766270	1.00000	11.05166	10.23150	7.35966	13.17219	8.90477	38.97745	31.14353	71.20043	8.85076	39.87929
2018-05-12 16:06:00	863033069630348628	1.00000	13.99707	11.82333	12.62108	7.90287	12.18838	51.96703	63.68076	52.86678	42.73917	19.64165
2018-05-12 16:07:00	863033069630348719	0.00000	8.70824	10.07935	11.75059	11.30663	13.29277	48.78660	51.34334	63.93976	88.36378	25.71190
2018-05-12 16:08:00	863033069630348578	1.00000	7.89022	12.01113	9.88213	8.76187	11.65762	20.62246	68.53784	54.94485	92.88222	64.84145
2018-05-12 16:09:00	863033069630348842	1.00000	6.71284	13.51672	6.18360	8.01054	9.53993	59.41323	47.23845	62.17456	54.54603	37.43336
2018-05-12 16:10:00	3590433799317662253	1.00000	8.76442	10.64338	7.56911	10.14050	7.50645	33.77697	31.68844	56.21825	41.66077	41.65946
2018-05-12 16:11:00	8630330696303481867	1.00000	12.73645	14.24115	14.65168	10.94573	14.52709	42.12777	7.32992	50.91262	36.09355	84.47690
2018-05-12 16:12:00	3590433799317661446	1.00000	11.03219	10.80784	8.38302	9.19028	10.85956	41.18180	27.37938	55.93155	5.17053	46.35013
2018-05-12 16:13:00	359043379931766460	0.00000	9.66383	14.52828	13.84572	8.49254	13.09547	31.78975	68.60358	37.23160	70.69866	58.77003
2018-05-12 16:14:00	3590433799317661677	1.00000	13.89670	14.81770	13.96928	10.29660	16.64609	28.53196	68.58519	45.39131	79.24907	43.33764
2018-05-12 16:15:00	8630330696303481784	0.00000	7.53325	12.35326	13.65866	9.93640	10.01591	38.06332	29.55944	67.57495	49.81980	93.06118
2018-05-12 16:16:00	8630330696303482204	1.00000	7.14368	10.85056	6.71366	9.68765	9.92216	37.74652	57.33969	28.46408	40.22179	1.28704
2018-05-12 16:17:00	3590433799317661826	0.00000	8.56338	11.28075	14.72785	13.17250	13.31651	57.30570	40.87315	51.46498	57.70726	27.77701
2018-05-12 16:18:00	3590433799317661198	0.00000	6.29961	9.96542	14.44612	12.90506	14.51649	70.28436	44.00911	22.12083	98.76001	39.16366
2018-05-12 16:19:00	3590433799317661024	1.00000	5.73589	9.57948	13.71953	6.07445	10.51005	55.47835	36.84398	34.19542	44.21432	57.44631
2018-05-12 16:20:00	3590433799317662352	1.00000	9.95178	9.55750	9.98283	9.43374	10.26438	27.77148	57.31971	27.17916	19.52824	22.70092
