latitude	longitude	store_name	code	location	imei
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661339
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303481503
6.8485	3.64633	Shagamu	NG	Africa/Lagos	8630330696303481073
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303482485
51.39148	-0.29825	Surbiton	GB	Europe/London	3590433799317661214
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662493
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303482162
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661875
6.8485	3.64633	Shagamu	NG	Africa/Lagos	863033069630348701
42.22718	14.39024	Lanciano	IT	Europe/Rome	359043379931766403
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303481453
49.13645	8.91229	Eppingen	DE	Europe/Berlin	8630330696303481768
26.2649	81.54855	Jais	IN	Asia/Kolkata	359043379931766908
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	359043379931766221
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	359043379931766841
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303482485
-32.45242	-71.23106	La Ligua	CL	America/Santiago	3590433799317661792
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	863033069630348297
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661172
6.15038	6.83042	Nkpor	NG	Africa/Lagos	863033069630348958
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661537
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661917
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317662345
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766486
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	359043379931766973
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766791
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317661545
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317661297
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317662014
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348214
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	863033069630348883
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766791
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	8630330696303481362
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317662220
10.20898	123.758	Naga	PH	Asia/Manila	359043379931766924
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348081
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	863033069630348545
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	863033069630348040
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661206
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303482030
33.50921	-111.89903	Scottsdale	US	America/Phoenix	863033069630348602
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766296
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303482394
-11.94306	-76.70944	Chosica	PE	America/Lima	359043379931766684
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317662253
41.91886	8.73812	Ajaccio	FR	Europe/Paris	3590433799317661917
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481586
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	359043379931766767
53.0233	-1.48119	Belper	GB	Europe/London	8630330696303481263
37.49073	-2.77259	Baza	ES	Europe/Madrid	863033069630348412
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661768
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	863033069630348669
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317662295
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481669
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481107
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661909
38.38479	-0.76773	Novelda	ES	Europe/Madrid	3590433799317661313
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348966
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766569
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766403
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303481297
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317662360
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	863033069630348008
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348248
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317662345
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661651
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661529
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317662360
50.74497	3.20639	Mouscron	BE	Europe/Brussels	863033069630348990
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317661198
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317662220
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303481495
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303481453
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348081
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303482196
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	8630330696303481438
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481891
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	863033069630348628
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662261
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	3590433799317662485
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	863033069630348511
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	359043379931766130
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481453
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766189
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348875
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348347
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	863033069630348917
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	359043379931766007
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317662485
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303481776
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348735
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303482196
49.593777	17.250879	Olomouc	CZ	Europe/Prague	359043379931766155
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348305
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	863033069630348537
27.09978	-82.45426	Venice	US	America/New_York	3590433799317662105
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766619
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317661297
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481990
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303481487
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	3590433799317661719
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317661370
47.38093	-122.23484	Kent	US	America/Los_Angeles	8630330696303481545
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317662238
5.84752	-5.682	Lakota	CI	Africa/Abidjan	863033069630348024
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661420
5.20856	-74.73584	Honda	CO	America/Bogota	863033069630348149
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303481479
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481479
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481107
49.820923	18.262524	Ostrava	CZ	Europe/Prague	359043379931766841
45.0408	-93.263	Columbia Heights	US	America/Chicago	3590433799317661818
9.89206	43.38531	Baki	SO	Africa/Mogadishu	863033069630348560
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	8630330696303481545
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	3590433799317661925
40.81	-73.9625	Morningside Heights	US	America/New_York	359043379931766429
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317662006
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	359043379931766668
18.51957	73.85535	Pune	IN	Asia/Kolkata	359043379931766585
42.819	47.1192	Buynaksk	RU	Europe/Moscow	3590433799317661859
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	8630330696303481149
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	8630330696303481065
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481164
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661255
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661768
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317662394
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661214
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	359043379931766742
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661677
50.23019	8.77155	Karben	DE	Europe/Berlin	359043379931766239
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661974
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317662139
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	359043379931766999
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662253
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766866
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482410
41.55947	14.66737	Campobasso	IT	Europe/Rome	8630330696303482428
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481628
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	863033069630348925
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303482246
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317661289
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481123
54.84444	38.16694	Kashira	RU	Europe/Moscow	3590433799317662485
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481347
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303482154
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766254
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303482204
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303481321
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	863033069630348586
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481735
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661339
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348560
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303482204
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766023
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	3590433799317662410
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661966
38.58894	-89.99038	Fairview Heights	US	America/Chicago	359043379931766072
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	3590433799317661214
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303482022
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481909
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661313
30.17746	-81.38758	Palm Valley	US	America/New_York	863033069630348776
26.2649	81.54855	Jais	IN	Asia/Kolkata	8630330696303482162
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317661628
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	863033069630348578
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661347
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303482253
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	8630330696303482022
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317661958
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766866
51.04962	12.1369	Zeitz	DE	Europe/Berlin	3590433799317662238
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	359043379931766080
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766973
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661776
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	3590433799317661545
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481107
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482204
39.45621	-77.96389	Martinsburg	US	America/New_York	863033069630348586
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661305
20.14298	-77.43532	Media Luna	CU	America/Havana	3590433799317661941
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	359043379931766486
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661065
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481016
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	863033069630348321
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317662030
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481479
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317661784
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	863033069630348230
4.94273	15.87735	Carnot	CF	Africa/Bangui	863033069630348578
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303481859
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303481362
43.1009	-75.23266	Utica	US	America/New_York	8630330696303482295
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481925
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766056
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317661206
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303482444
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303482493
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	359043379931766882
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303481990
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303482147
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481818
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661230
33.93113	-117.54866	Norco	US	America/Los_Angeles	863033069630348156
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766593
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317662139
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766270
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	863033069630348909
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317661768
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303482352
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766031
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348180
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662055
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661628
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348404
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661727
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661644
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348677
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	359043379931766585
34.15429	3.50309	Messaad	DZ	Africa/Algiers	863033069630348511
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	3590433799317661982
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303482097
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348958
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303482337
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	359043379931766536
12.12278	-61.62498	Grenville	GD	America/Grenada	359043379931766544
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661743
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	863033069630348339
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766148
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	3590433799317661727
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481743
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317662352
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348149
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766213
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317662428
41.80753	-87.65644	New City	US	America/Chicago	3590433799317661594
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303482287
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	359043379931766395
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661644
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303482113
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303481529
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481545
40.70995	0.57856	Amposta	ES	Europe/Madrid	863033069630348743
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766353
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317661172
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	359043379931766072
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348123
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661842
59.33333	18.28333	Boo	SE	Europe/Stockholm	863033069630348248
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481628
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	3590433799317662139
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661982
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766650
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303481156
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	3590433799317661685
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766999
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661016
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	863033069630348537
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303482220
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	3590433799317662121
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	8630330696303482063
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	8630330696303482352
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766932
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317661644
41.80753	-87.65644	New City	US	America/Chicago	3590433799317661636
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303481313
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	359043379931766494
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	359043379931766221
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661008
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317661743
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348263
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303482345
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303481370
23.5654	119.58627	Magong	TW	Asia/Taipei	3590433799317662154
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303482048
42.8334	-80.38297	Norfolk County	CA	America/Toronto	359043379931766056
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	863033069630348032
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481537
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303482428
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303481925
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348552
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481792
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303481867
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348131
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766429
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	863033069630348453
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661586
54.39635	24.04142	Alytus	LT	Europe/Vilnius	359043379931766627
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481040
39.96097	-75.60804	West Chester	US	America/New_York	359043379931766783
41.9001	-71.08977	Taunton	US	America/New_York	3590433799317661065
35.85	117.7	Dongdu	CN	Asia/Shanghai	3590433799317661396
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481958
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481628
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	8630330696303482477
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766916
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481644
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303481990
32.42067	-104.22884	Carlsbad	US	America/Denver	8630330696303481230
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303482139
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661321
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303482089
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303482311
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661438
10.15031	-73.9614	El Copey	CO	America/Bogota	863033069630348149
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348628
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348917
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766544
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348834
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348354
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317661628
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	8630330696303481495
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303482378
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481131
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766734
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348727
22.10194	85.37752	Barbil	IN	Asia/Kolkata	3590433799317661677
41.47892	-87.45476	Schererville	US	America/Chicago	359043379931766023
33.08014	-83.2321	Milledgeville	US	America/New_York	359043379931766601
39.45621	-77.96389	Martinsburg	US	America/New_York	863033069630348362
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317662287
5.6561	-75.87877	Andes	CO	America/Bogota	863033069630348248
37.65639	126.835	Goyang-si	KR	Asia/Seoul	3590433799317661230
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481461
38.70734	-77.02303	Fort Washington	US	America/New_York	8630330696303481297
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766601
37.52487	-77.55777	Bon Air	US	America/New_York	359043379931766338
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317661461
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348248
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481727
-3.20333	-52.20639	Altamira	BR	America/Santarem	863033069630348644
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317661263
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661123
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661297
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661644
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348750
40.65995	-111.99633	Kearns	US	America/Denver	359043379931766429
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303482022
54.90083	38.07083	Stupino	RU	Europe/Moscow	3590433799317661149
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	3590433799317662352
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303481966
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481065
40.65995	-111.99633	Kearns	US	America/Denver	863033069630348925
16.68911	98.50893	Myawadi	MM	Asia/Yangon	8630330696303482006
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	359043379931766346
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317662139
-8.05389	-34.88111	Recife	BR	America/Recife	8630330696303482170
50.26729	-119.27337	Vernon	CA	America/Vancouver	3590433799317661578
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303482139
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348800
38.96667	-0.18333	Gandia	ES	Europe/Madrid	359043379931766338
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303482279
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661891
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	359043379931766015
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661347
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317662303
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	359043379931766890
14.62578	121.12251	Antipolo	PH	Asia/Manila	359043379931766064
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661180
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766528
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303481859
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481214
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303481495
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661552
40.34912	-111.90466	Saratoga Springs	US	America/Denver	359043379931766403
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317662113
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766866
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317662410
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481321
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348628
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317661388
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303481925
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317661248
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348586
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766882
14.67751	-60.94228	Le Robert	MQ	America/Martinique	359043379931766106
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661941
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481669
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766783
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	8630330696303481958
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317662261
27.09978	-82.45426	Venice	US	America/New_York	359043379931766999
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317661784
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766213
