ts	imei	mwra	p.android.packageinstaller	p.system	p.android.documentsui	p.android.chrome	p.android.settings	p.android.gm	p.android.externalstorage	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.dogalize	p.process.gapps	p.simulator	p.katana	p.android.gms	p.google	p.olauncher	p.browser.provider	p.notifier	p.gms.persistent
2018-05-14 09:37:00	8630330696303481040	0.00000	13.30680	10.25304	12.90762	8.19248	13.51382	10.20336	9.64941	47.86692	0.00056	82.00622	19.99130	22.48664	61.75756	57.74616	53.58973	51.43303	67.44737	82.70475	32.06544	29.64873
2018-05-14 09:38:00	8630330696303481545	1.00000	11.31425	10.30613	12.57788	12.76931	14.69960	17.10806	17.15071	47.52731	0.00083	49.86593	71.59996	35.02549	13.92663	6.05736	9.88311	29.05980	95.03895	38.73435	73.15641	40.23248
2018-05-14 09:39:00	359043379931766148	1.00000	8.16821	14.10891	8.91859	13.68137	11.62084	12.27159	12.99263	64.95785	0.00595	41.34250	27.31438	55.70747	41.17459	32.31355	57.85605	63.82387	76.32787	67.17010	60.22793	94.65711
2018-05-14 09:40:00	8630330696303481818	1.00000	13.98302	12.55406	13.91565	7.54656	13.54705	11.92906	8.96361	37.79161	0.00080	59.01629	23.07154	66.35531	13.93400	44.88970	3.78405	40.13565	96.53639	78.95860	39.65863	75.44753
2018-05-14 09:41:00	359043379931766775	1.00000	12.10277	12.76750	11.21028	9.99140	10.42935	15.19688	8.26141	44.44760	0.00490	63.37435	84.63845	15.22547	4.21355	36.08988	23.15325	21.51406	74.19104	60.59923	86.99497	88.73439
2018-05-14 09:42:00	8630330696303482089	1.00000	9.74602	12.43705	11.25930	16.60383	17.59692	17.92156	10.00643	52.42586	0.79782	74.92017	74.69342	68.08960	36.79731	54.45237	49.68952	81.56337	21.84732	86.75490	83.32470	6.72597
2018-05-14 09:43:00	359043379931766908	0.00000	10.73152	13.12713	8.13756	14.20360	14.47083	11.56087	12.68353	56.87033	0.00042	52.80520	87.86717	50.95575	82.00145	64.87577	70.05612	74.22708	11.44685	54.33071	16.62921	13.48096
2018-05-14 09:44:00	359043379931766544	0.00000	15.18087	10.34273	14.24483	8.16809	14.22557	12.54206	10.75527	62.13138	0.00041	39.03882	35.38651	21.92583	80.09518	6.24931	89.91141	18.35678	32.01097	60.00467	75.58880	95.60964
2018-05-14 09:45:00	8630330696303482246	0.00000	12.88521	8.78584	11.65159	11.24520	8.28812	3.19383	15.71529	63.08189	0.00122	33.57928	3.79758	93.71938	32.32092	19.04387	78.52185	20.20175	82.36522	68.12211	28.18260	90.16313
2018-05-14 09:46:00	359043379931766858	0.00000	13.33177	8.92952	16.13655	9.24191	10.21171	8.39636	12.80365	44.52299	0.00037	28.48016	18.77156	6.77353	27.90647	41.97275	61.50219	35.74570	68.87995	87.52470	27.91133	96.75537
2018-05-14 09:47:00	359043379931766403	1.00000	11.54044	12.47567	11.69945	14.55282	14.04328	13.29385	13.65430	64.81413	0.00269	45.45146	66.59225	38.95613	38.16405	39.62924	8.44967	31.23896	65.28943	9.14499	9.52029	35.62132
2018-05-14 09:48:00	863033069630348677	1.00000	7.78855	10.05565	8.49700	13.00649	12.93075	9.89729	9.59971	61.96813	0.01440	45.98911	53.01988	45.21222	22.09345	50.20827	84.86621	89.53839	38.36911	67.38222	75.15253	79.75425
2018-05-14 09:49:00	863033069630348784	0.00000	13.61375	8.33062	13.67084	8.71623	13.89307	11.06369	15.67496	58.03822	0.00287	51.29803	82.14455	38.10671	51.92094	4.12261	99.33064	79.50594	38.60297	92.33476	55.78974	32.66868
2018-05-14 09:50:00	8630330696303481776	1.00000	11.99396	13.58369	11.86817	15.43334	13.28569	13.35872	13.09675	74.79682	0.00084	58.46215	43.22480	17.32268	10.93895	54.20659	60.13423	85.30545	98.73813	30.19558	47.52477	63.41719
2018-05-14 09:51:00	8630330696303481271	0.00000	11.08637	9.89563	12.59989	9.19950	12.54098	8.09202	13.73979	22.83216	0.04218	56.86512	99.20325	62.25554	37.27566	17.58382	26.62214	64.19535	25.16110	83.17181	83.98760	13.48626
2018-05-14 09:52:00	863033069630348784	1.00000	9.59276	13.47065	7.64402	10.51042	15.78298	13.05526	10.57835	51.63733	0.18563	36.20913	69.36412	53.31743	1.66362	47.33080	1.96803	32.62537	27.54914	95.73515	55.25992	46.70449
2018-05-14 09:53:00	3590433799317661701	1.00000	9.97079	9.81729	7.70423	13.93648	13.32723	11.96360	8.23904	56.46568	0.04293	54.32743	18.10246	65.70433	93.89509	68.69178	40.09773	56.01102	88.29036	74.22818	90.75222	89.83890
2018-05-14 09:54:00	8630330696303482212	0.00000	13.45281	7.48938	13.95326	11.67775	8.11435	2.86188	14.22301	32.57291	0.00563	51.10717	55.12072	21.57850	90.11128	86.26219	91.32690	94.34899	35.19535	72.08925	22.09325	32.09840
2018-05-14 09:55:00	863033069630348081	1.00000	8.66409	14.65016	10.38311	15.03864	13.84076	10.88030	11.31319	28.68554	0.00117	60.71683	97.75151	40.15012	8.77293	6.81225	58.81514	35.55877	32.90545	17.39863	96.39058	75.52532
2018-05-14 09:56:00	863033069630348040	1.00000	10.34663	12.75001	7.82930	12.59840	11.79920	15.39680	11.42302	52.13311	0.00166	50.74671	57.04548	87.59406	29.28972	89.19675	37.33919	55.87220	47.56085	21.15828	62.90183	13.41183
2018-05-14 09:57:00	8630330696303481032	1.00000	11.03187	7.90944	10.63128	14.78836	12.46238	16.08798	8.60669	30.83236	0.00507	67.29610	14.38821	78.46919	34.32023	32.28031	67.29818	54.33809	14.68460	64.38561	63.34609	15.98188
2018-05-14 09:58:00	3590433799317662337	1.00000	9.08849	11.90869	8.60504	12.98846	12.94386	15.91134	14.16067	29.55844	0.01401	50.86972	98.22681	46.16117	87.05716	34.34658	24.92707	82.12141	67.31496	60.67371	29.15772	84.91763
2018-05-14 09:59:00	359043379931766965	1.00000	8.19240	9.31927	6.52548	16.46279	11.29534	11.79936	10.33988	51.58252	0.11295	43.05401	77.76970	91.03407	36.64004	91.25758	51.91893	63.07013	53.85643	88.26575	96.28068	42.70918
2018-05-14 10:00:00	863033069630348925	0.00000	14.11598	11.15864	14.95961	10.03149	13.56368	11.66897	12.87483	36.54257	0.00014	56.86395	45.02822	41.05451	46.22010	85.75447	69.63274	63.11692	86.78418	25.03304	15.23745	50.26492
2018-05-14 10:01:00	3590433799317661677	1.00000	11.81343	8.76602	9.90006	11.78782	12.84481	12.32889	9.26561	56.67774	0.01189	61.66418	27.05233	49.99902	27.84023	33.83226	32.59028	50.90996	52.18224	58.51459	62.02068	33.51673
2018-05-14 10:02:00	3590433799317661834	0.00000	15.55920	10.69428	13.12838	8.56417	12.23726	13.44954	10.74555	56.74866	0.00733	65.37789	6.17555	43.88596	4.08773	15.02789	89.41418	2.12310	4.55128	1.87092	36.84006	78.09300
2018-05-14 10:03:00	863033069630348750	0.00000	13.53414	6.70485	13.57072	8.84570	13.16302	7.77769	12.22694	25.19905	0.00750	56.38489	95.39772	94.90324	4.73535	29.26371	13.60770	34.82939	88.40259	9.50372	1.64555	5.61106
2018-05-14 10:04:00	359043379931766437	1.00000	10.91479	14.14238	8.53765	14.58201	12.75971	11.48829	12.39139	61.64285	0.00435	38.30901	11.52196	44.67272	28.94968	17.89348	13.88544	26.07992	4.24328	38.25031	96.99797	14.92559
2018-05-14 10:05:00	3590433799317661602	0.00000	9.49753	12.48671	11.48772	14.83382	14.13624	14.96614	8.38453	53.13048	0.01652	47.64686	0.12467	5.92528	11.28200	4.52958	76.58309	30.63716	88.85606	52.89692	8.18507	48.11019
2018-05-14 10:06:00	863033069630348883	1.00000	13.03428	9.31346	15.40659	8.59640	14.19200	13.05486	10.97903	61.25503	0.00053	63.34872	20.40911	77.70702	65.39519	69.08378	35.34135	2.58812	76.79165	81.79858	96.89941	15.76995
2018-05-14 10:07:00	8630330696303481875	1.00000	8.02735	9.55025	8.09321	16.64350	16.61523	15.66373	11.48009	39.76466	0.90974	69.30377	97.15118	86.70887	80.55775	13.76449	42.75740	18.00774	20.51215	64.14219	54.30789	21.03853
2018-05-14 10:08:00	3590433799317661032	1.00000	12.16402	10.28017	10.15547	11.58075	11.40282	15.19165	8.78992	65.59546	0.00603	52.65783	26.33884	22.09965	42.52542	99.12289	55.96048	29.41302	55.28300	54.57432	53.46480	49.21186
2018-05-14 10:09:00	863033069630348628	1.00000	10.07807	12.78151	9.51053	12.57748	12.02285	14.46843	13.37660	44.43139	0.00026	56.78096	45.65801	78.87436	37.85689	36.16527	12.93062	84.89873	83.42463	16.86759	95.74053	10.07876
2018-05-14 10:10:00	8630330696303482493	1.00000	14.59973	10.12999	15.30107	17.78670	15.34744	13.04048	14.41968	58.90591	0.00033	41.92843	72.75044	62.31396	44.76305	59.55316	71.57260	40.70832	50.08747	60.84350	63.72454	49.61547
2018-05-14 10:11:00	359043379931766924	1.00000	12.60654	15.59021	11.80927	15.76899	15.29504	11.77303	15.02301	55.03147	0.00073	44.27642	53.70115	49.64443	48.61895	75.93149	66.12007	78.65346	32.87957	87.05438	0.89508	65.50182
2018-05-14 10:12:00	3590433799317662303	1.00000	6.99344	11.44492	10.15181	14.23656	14.07575	11.84446	8.87591	51.17896	0.06276	71.67112	35.79453	25.97891	81.25830	50.25175	93.41029	52.27847	76.67685	3.56168	53.28260	82.94354
2018-05-14 10:13:00	8630330696303481057	0.00000	9.00327	7.79941	8.20884	12.89688	12.60342	12.51490	12.99679	45.35114	1.01913	58.65567	30.59274	32.41158	5.75856	17.57132	40.77170	16.05682	15.92406	78.21208	45.91621	95.19393
2018-05-14 10:14:00	8630330696303482436	1.00000	16.40834	6.89908	13.61790	9.42634	12.30004	13.79589	8.27965	50.97728	0.01168	77.80564	66.07179	24.77141	66.53226	20.33252	38.66563	4.71086	93.26014	41.97024	34.38120	26.96276
2018-05-14 10:15:00	3590433799317661545	0.00000	16.52788	6.98994	12.93581	3.67488	10.55486	12.50940	12.75925	70.57883	0.00081	60.13372	34.35817	10.79844	36.43631	65.31026	96.69114	25.81507	61.70493	83.29931	45.10590	7.26054
2018-05-14 10:16:00	8630330696303481313	0.00000	8.01765	5.86106	11.69196	10.63415	10.51670	16.64261	9.64034	56.37321	0.00016	67.92243	37.67394	71.27606	62.30875	14.59447	72.52519	34.24370	69.75172	77.52614	37.07297	84.44294
2018-05-14 10:17:00	8630330696303481230	1.00000	15.24865	14.39716	11.62689	18.38600	14.68384	11.12692	13.15730	52.79395	0.00037	36.25585	31.14274	20.68783	90.54932	24.50520	81.46626	26.77082	1.19873	92.17639	47.45876	20.87604
2018-05-14 10:18:00	359043379931766403	1.00000	8.28649	10.79729	8.08380	11.54115	13.82563	16.11768	11.46990	57.87300	0.00329	33.88569	89.41846	33.66337	76.72894	85.05054	68.33311	97.92972	23.53612	10.10344	37.40213	82.31288
2018-05-14 10:19:00	359043379931766189	0.00000	10.26389	12.40488	13.77702	10.59090	13.84778	12.16851	13.44845	33.07349	0.00023	43.49685	96.68195	43.21340	67.18338	29.70030	15.49727	73.61619	55.08403	41.60280	12.85010	95.68234
2018-05-14 10:20:00	8630330696303481362	1.00000	14.77472	11.01006	8.83277	10.40191	14.41877	13.72985	8.02201	23.94278	0.21845	30.87943	49.68953	15.69997	45.91668	24.73802	53.49430	59.90507	69.27383	53.13505	69.37928	24.46275
2018-05-14 10:21:00	8630330696303481032	1.00000	10.75629	9.56271	11.03754	11.42477	14.07669	11.74555	9.46259	65.68736	0.02092	37.00666	47.64108	68.72082	9.66526	75.28377	61.51639	17.06269	75.19884	75.96796	6.88308	89.75409
2018-05-14 10:22:00	359043379931766445	0.00000	13.46379	7.79180	16.64328	8.82830	10.61550	9.19965	13.33489	64.25248	0.00131	65.29909	53.49279	97.69100	17.04462	69.39683	46.46122	9.88268	48.69506	98.02896	27.55135	15.20259
2018-05-14 10:23:00	359043379931766072	1.00000	11.33330	12.81639	11.75635	15.38987	14.71374	13.38428	13.53205	49.16618	0.00319	54.29217	32.90632	89.62873	55.50109	6.15061	35.69068	74.66877	66.07862	94.36680	83.40711	85.88858
2018-05-14 10:24:00	863033069630348982	0.00000	15.99813	9.81130	12.40461	6.98439	13.50987	11.32889	9.51532	47.24976	0.00012	61.76827	12.20247	93.33151	83.13045	55.64086	57.87011	10.16346	49.76678	26.78580	0.55006	89.96488
2018-05-14 10:25:00	8630330696303481099	1.00000	5.60274	6.91188	7.07097	16.62876	13.07200	13.01004	13.54527	35.95185	1.24029	47.71218	16.36273	44.03754	8.25268	93.89704	26.84130	94.48653	12.87261	70.58055	74.35138	99.72972
2018-05-14 10:26:00	359043379931766890	1.00000	10.61107	14.14532	8.45923	12.96684	15.75267	13.35113	11.82333	54.47401	0.00245	50.44411	18.60753	70.40730	20.58027	21.31759	18.30082	51.71339	50.41939	31.00024	48.17177	99.68848
2018-05-14 10:27:00	863033069630348164	1.00000	7.79736	8.53744	8.32724	16.30569	15.15936	13.01921	10.55471	47.42132	0.02040	58.27854	45.64387	22.99784	4.18136	20.53928	84.58659	86.43112	47.20543	9.65335	48.77775	86.05425
2018-05-14 10:28:00	3590433799317661040	1.00000	15.57224	7.77335	12.83594	10.45349	12.36558	15.20040	7.36207	60.20340	0.02233	31.26199	5.27524	40.78357	55.53042	45.74612	10.26012	53.30622	88.59116	15.36135	89.05517	97.66643
2018-05-14 10:29:00	8630330696303482311	1.00000	15.71571	11.58482	12.15091	11.87918	15.12251	11.27666	15.51679	49.04268	0.00019	50.33008	72.78251	83.96215	31.89264	0.94242	77.02901	58.09062	36.01778	79.15836	31.82797	15.29664
2018-05-14 10:30:00	3590433799317661453	1.00000	14.89062	9.32169	15.23799	12.60359	12.26660	18.78514	8.44984	43.07249	0.03530	36.51732	92.86521	10.93667	98.56303	80.47555	42.05775	36.12377	67.23740	81.03937	46.88663	99.24520
2018-05-14 10:31:00	8630330696303481917	1.00000	11.55579	11.49193	11.57546	11.78077	12.44740	12.94894	8.79489	58.97976	0.04003	58.64226	63.56649	52.66524	14.61102	13.57759	85.38258	54.31862	35.74645	60.50271	68.71547	32.01688
2018-05-14 10:32:00	3590433799317662394	1.00000	12.85990	13.96657	10.07458	16.89022	15.07107	9.65262	13.86833	64.38898	0.00044	29.20780	3.36709	35.23693	19.14123	48.39365	71.34718	57.51011	86.37562	87.95842	3.08118	57.28718
2018-05-14 10:33:00	863033069630348784	1.00000	8.24458	14.42169	8.13281	12.07405	11.84367	14.88523	12.13343	33.19640	0.01327	58.70679	83.16449	74.67615	76.41702	71.99673	74.82866	40.16175	27.92605	35.60181	94.64543	64.00644
2018-05-14 10:34:00	3590433799317661909	1.00000	12.49634	13.16799	13.12217	15.24081	16.62021	12.05713	15.55918	66.99855	0.00015	51.57195	77.36101	50.38097	35.63635	42.63806	54.59446	57.74254	35.21505	19.99230	53.12616	83.55062
2018-05-14 10:35:00	3590433799317661909	1.00000	9.75769	8.61651	9.99655	12.00055	10.26255	12.04648	9.54853	54.07549	0.00323	66.37679	15.52066	15.55207	40.22298	76.67318	63.90863	62.18663	22.15512	20.00944	52.55768	53.48473
2018-05-14 10:36:00	359043379931766197	0.00000	14.05401	7.18741	16.51223	7.67407	14.65123	9.61594	10.63752	38.41926	0.02040	66.92657	88.70896	40.06186	95.85912	68.45053	92.22325	20.38105	38.67720	19.02383	73.26807	89.12502
2018-05-14 10:37:00	8630330696303482048	0.00000	14.19365	8.38265	14.69083	7.81940	11.74163	13.71995	9.99884	48.95345	0.00301	48.73365	96.93129	93.52468	12.34738	28.59507	49.83928	20.77077	93.05211	19.59150	89.93322	48.03497
2018-05-14 10:38:00	3590433799317661354	1.00000	5.79463	10.60837	8.50658	14.61783	11.62562	11.24064	10.70548	47.90850	0.00608	54.22437	50.08156	72.89704	51.40652	55.88519	11.55306	94.60568	19.61631	47.26250	88.33231	10.60929
2018-05-14 10:39:00	3590433799317661230	0.00000	14.61835	13.22534	9.91600	6.62190	14.08886	14.31514	6.36207	29.48198	0.01703	51.20964	32.35701	82.57944	42.59467	41.93226	12.10004	2.09355	10.65047	35.40626	72.34047	33.97463
2018-05-14 10:40:00	863033069630348636	1.00000	5.75566	11.91991	7.49252	10.10283	12.62423	15.76157	11.77119	57.25241	0.00387	60.41089	34.23568	5.02898	20.77798	68.97296	49.32109	52.24490	51.31676	36.44355	57.82576	64.27437
2018-05-14 10:41:00	3590433799317661560	1.00000	15.08226	13.93151	13.70913	17.70465	16.77656	12.04482	18.63319	65.99375	0.00145	46.08241	57.77174	93.37681	94.31848	6.66006	86.17637	81.96290	11.69115	16.88934	77.81977	36.13097
2018-05-14 10:42:00	359043379931766502	1.00000	14.13522	11.06059	12.83397	18.01973	17.16834	10.56460	13.29550	54.57400	0.00637	71.92073	67.14185	88.59278	22.74186	40.20683	29.66264	27.08135	10.55153	1.89003	27.62026	54.59368
2018-05-14 10:43:00	8630330696303482170	1.00000	11.62418	11.33666	13.98772	14.73805	13.12890	14.54983	15.84189	57.58211	0.00020	63.61509	4.94237	0.87434	42.80963	73.42879	84.92042	16.34347	78.59447	64.92604	65.21247	30.75394
2018-05-14 10:44:00	3590433799317661842	1.00000	8.05555	7.90524	11.16768	15.67973	15.87807	13.73438	9.65512	56.38403	0.01562	43.86238	64.06729	19.94255	48.48932	37.54353	13.07149	23.48109	51.69860	29.19117	66.31231	94.74957
2018-05-14 10:45:00	8630330696303482295	0.00000	12.83801	8.07929	13.63701	8.81713	10.99526	6.83446	13.90364	51.86093	0.00442	43.48385	30.12452	23.28469	2.57859	94.96284	47.34749	91.05981	33.35979	80.56518	64.07499	37.93507
2018-05-14 10:46:00	863033069630348420	1.00000	11.21793	14.89564	10.65614	15.02939	14.37038	12.39077	11.22498	41.18209	0.00503	58.54037	64.84572	10.85302	2.51763	95.15031	14.15128	97.67553	66.91938	71.82559	25.69023	90.82727
2018-05-14 10:47:00	863033069630348453	1.00000	14.13854	11.47862	12.01242	13.95094	12.11579	7.83408	16.15060	64.80815	0.00060	62.99147	83.07880	10.02629	58.15399	94.49347	73.79179	14.48484	13.55349	99.49207	13.21474	11.60071
2018-05-14 10:48:00	8630330696303481370	0.00000	13.81241	9.95444	15.31437	9.22318	14.07839	14.18495	11.80003	41.41399	0.01820	51.68401	52.32273	2.91283	77.26922	77.98213	83.81679	77.92145	47.55699	6.67884	68.37738	61.47078
2018-05-14 10:49:00	863033069630348370	1.00000	11.92690	12.08946	12.12408	13.77071	18.42218	16.81213	9.94545	66.23369	0.76756	40.58304	23.01668	21.47597	71.05323	28.50036	59.20183	76.77538	78.32998	98.38273	44.13150	48.96923
2018-05-14 10:50:00	359043379931766940	1.00000	11.56069	10.25951	11.67419	12.08665	12.48582	13.82508	8.82755	54.07231	0.01759	70.01277	20.64657	24.80242	30.75062	77.82228	98.00042	34.22737	34.71119	11.44680	49.81710	99.27476
2018-05-14 10:51:00	3590433799317662394	1.00000	13.05330	12.56425	8.43942	12.42580	14.63027	17.11334	12.40086	50.28771	0.05074	83.37395	17.22532	27.88174	27.62713	47.13465	5.10871	53.27785	95.67944	37.98448	27.04251	19.95081
2018-05-14 10:52:00	359043379931766189	1.00000	10.56632	11.26876	8.53613	11.84605	10.66077	11.42719	7.62974	59.26287	0.00720	47.95190	6.40977	68.65070	91.88378	92.97579	46.26128	38.44351	28.04547	25.73611	23.97541	57.14012
2018-05-14 10:53:00	863033069630348669	1.00000	10.02724	12.61656	9.84182	14.33156	14.63489	14.49537	8.47374	49.91762	0.05977	47.65602	1.59605	60.02450	93.77042	2.94559	22.80675	65.50779	15.92081	80.83164	78.57277	79.16031
2018-05-14 10:54:00	3590433799317661016	1.00000	10.43497	10.33888	12.94918	14.45653	14.85571	12.09950	14.92445	43.62757	0.00020	44.51300	8.39359	92.27598	38.97341	13.82160	52.58597	38.43113	14.13017	8.12380	43.00195	75.94432
2018-05-14 10:55:00	3590433799317661032	0.00000	10.09475	10.43227	17.15088	4.95357	12.83634	12.83685	8.89486	33.30771	0.00032	51.28148	20.99104	71.87039	42.03497	21.35286	19.76991	44.50471	42.51920	53.77980	22.38843	61.39409
2018-05-14 10:56:00	3590433799317661685	0.00000	16.23126	8.67393	13.68249	9.95001	15.30776	11.27310	13.98886	46.88596	0.00993	47.19887	5.56417	73.65072	43.18541	32.35220	60.41380	64.40155	50.02410	43.11934	99.16066	43.72433
2018-05-14 10:57:00	359043379931766205	0.00000	7.40672	11.99226	9.86394	16.38162	14.11645	13.77990	9.59812	42.31810	0.16943	47.58389	60.15444	17.70143	19.31172	37.80245	85.54035	2.36583	69.71749	88.28912	69.65529	64.04129
2018-05-14 10:58:00	3590433799317661495	0.00000	12.57606	9.04410	16.17601	7.21646	13.84287	10.18388	11.90220	48.01068	0.00388	68.47131	32.12206	57.62004	1.63620	26.12313	76.80018	70.27475	31.57077	59.96939	62.04550	22.95246
2018-05-14 10:59:00	359043379931766023	0.00000	13.70208	9.03000	12.85648	8.88876	15.98854	12.27136	14.14278	28.05394	0.00266	56.58543	89.59508	8.31291	86.40601	68.14813	47.53738	28.99900	92.52056	19.57329	80.86004	12.74167
2018-05-14 11:00:00	359043379931766965	0.00000	13.14253	5.82335	18.61499	12.14949	10.90385	14.80834	13.94484	34.59570	0.01186	63.95018	24.20603	5.18181	43.29358	37.01550	42.62531	31.81845	85.43782	13.96949	2.93086	52.29415
2018-05-14 11:01:00	3590433799317661057	1.00000	15.46883	10.76713	13.68975	8.44258	19.05247	15.46740	12.46819	47.96603	0.00166	27.97120	23.80723	97.83737	1.56532	37.57507	88.01544	24.42920	86.85280	18.32028	14.97851	39.58872
2018-05-14 11:02:00	863033069630348040	0.00000	9.80816	8.24307	14.68401	10.78008	11.37255	16.59874	10.50729	44.61894	0.00175	59.51883	61.76559	34.23009	69.24878	36.48640	24.06399	14.15397	10.29110	12.30513	45.04221	10.34546
2018-05-14 11:03:00	863033069630348974	1.00000	12.11495	12.22436	9.94565	15.19886	14.03714	12.67564	14.19383	36.94597	0.00852	46.80353	12.78477	94.13101	89.08566	59.52683	11.20736	87.44968	56.49950	33.72832	84.09325	25.53327
2018-05-14 11:04:00	8630330696303481107	1.00000	9.56676	6.12946	9.05366	14.73844	10.51525	12.14555	11.43509	19.91337	0.12223	52.34175	62.89776	33.92667	85.90223	53.10809	59.11932	28.75573	11.10830	32.05552	21.19096	86.99606
2018-05-14 11:05:00	359043379931766304	0.00000	12.10228	9.37077	12.37406	7.74165	12.46795	8.09579	12.00173	51.74668	0.00007	27.74368	66.62633	6.05631	82.06625	15.64006	88.69224	81.62896	87.44050	5.56745	29.82994	35.76505
2018-05-14 11:06:00	8630330696303482055	0.00000	12.73478	8.55448	13.39666	10.33343	13.22568	8.29994	15.66299	40.93886	0.01609	34.20033	59.81330	65.23203	49.44289	22.76549	40.48986	35.86636	62.93869	68.46611	4.79695	56.67686
2018-05-14 11:07:00	863033069630348636	0.00000	15.54868	7.90865	15.27077	3.88285	10.79932	11.88456	12.05896	39.85275	0.00039	51.76489	70.16274	33.78989	84.27304	5.87516	40.97916	35.97173	47.94936	2.59383	38.61318	69.67991
2018-05-14 11:08:00	8630330696303481024	1.00000	8.73455	10.14799	10.43161	15.34525	17.04485	13.91369	9.91902	37.34334	0.09999	41.53401	12.42426	83.77989	76.93640	5.39280	34.57050	68.26292	1.26296	23.48647	29.81308	93.29035
2018-05-14 11:09:00	359043379931766924	1.00000	10.80199	7.43733	10.32066	10.71530	11.99770	13.70184	11.85821	66.03080	0.13626	41.50576	69.27974	78.00094	12.13890	11.42702	92.93824	20.25497	46.23110	14.24833	5.15466	91.09754
2018-05-14 11:10:00	8630330696303482451	0.00000	12.39509	9.76742	13.04964	7.67806	10.99953	13.06202	9.44514	46.39838	0.00392	70.59219	88.08922	26.45865	96.04614	10.91990	0.09008	74.25440	25.93735	74.40326	76.52168	24.34726
2018-05-14 11:11:00	3590433799317661636	1.00000	15.33515	7.78700	14.41556	9.12030	14.19438	8.96199	13.49693	53.50093	0.00066	40.68948	92.86763	11.98650	80.37366	17.69779	19.62476	36.96592	89.38379	50.47970	55.37550	18.62162
2018-05-14 11:12:00	3590433799317661032	1.00000	14.17664	8.27306	12.15529	11.72665	13.69765	14.32274	8.97567	65.07668	0.09150	51.70811	82.04442	66.12324	74.96568	23.71824	29.00714	7.57282	50.08190	58.03437	9.93177	80.59155
2018-05-14 11:13:00	863033069630348701	1.00000	9.07080	10.75873	8.62807	12.36740	17.67810	10.18620	10.44253	52.86160	0.13193	62.59842	50.23645	91.08818	58.55730	22.15560	75.06800	53.22482	7.41719	35.66517	76.89911	27.77169
2018-05-14 11:14:00	359043379931766767	1.00000	8.90909	13.68506	12.28586	12.07192	12.24598	14.13227	10.71363	51.79206	0.01561	44.99317	15.63591	30.42602	89.66565	68.03978	78.52742	75.83080	74.31744	68.81128	23.40032	85.59355
2018-05-14 11:15:00	863033069630348867	1.00000	8.77361	11.05161	11.91941	12.92366	15.53465	13.55608	13.95004	51.36981	0.00012	55.50321	12.01805	58.32717	25.49859	98.02204	54.47833	71.78808	16.34990	33.69354	2.68154	78.10514
2018-05-14 11:16:00	8630330696303482451	1.00000	10.11126	14.39262	11.15738	15.16398	17.78228	10.39384	15.17264	42.50780	0.00074	82.37895	12.88660	29.36173	77.66058	25.35309	39.88649	8.24307	90.64752	70.35278	88.39310	90.53912
2018-05-14 11:17:00	359043379931766999	1.00000	9.58346	7.90695	8.05008	14.91217	9.33166	11.48614	6.48616	49.47642	0.00418	42.81817	68.89440	16.44291	18.48401	21.12342	39.15315	75.57545	81.05953	24.41496	55.30404	62.10916
2018-05-14 11:18:00	359043379931766353	1.00000	7.12366	8.13792	10.72855	16.20287	15.23670	11.10023	11.79388	64.62344	0.54220	63.98937	33.38077	0.20619	44.26952	94.22396	55.43031	92.06732	13.24375	75.52985	11.36137	18.83597
2018-05-14 11:19:00	359043379931766296	0.00000	12.99267	10.61236	10.35472	10.62452	13.20099	7.33149	15.71737	76.34135	0.00116	58.25335	45.66743	53.60532	37.20604	96.56094	97.32875	36.47503	51.26531	35.13417	88.14281	88.33646
2018-05-14 11:20:00	8630330696303482394	1.00000	13.74689	8.10751	11.35486	12.69559	17.27784	14.61875	7.73812	58.01583	0.63902	56.87158	72.43270	56.81899	74.01255	27.86169	5.37778	28.10983	9.84818	9.83624	63.05466	74.22716
2018-05-14 11:21:00	3590433799317661875	1.00000	11.71872	14.59635	11.47280	14.59136	13.97817	10.69049	18.10945	37.69370	0.00344	54.97593	46.82855	95.44790	83.42937	57.66232	2.79996	4.46413	12.53610	86.77883	46.04693	21.53857
2018-05-14 11:22:00	8630330696303481834	1.00000	5.90916	13.56861	6.93474	10.91416	12.54138	12.79847	12.02880	67.02361	0.00263	46.64879	9.11725	5.40499	28.46407	53.01342	13.69583	62.53429	27.48203	94.23536	44.35829	26.43241
2018-05-14 11:23:00	359043379931766148	0.00000	8.69544	11.31391	10.67384	13.42025	17.13340	10.52731	14.59656	68.06992	0.00049	47.00570	21.57613	32.28617	49.94008	93.28895	98.28291	8.31231	8.12692	51.50304	2.92477	42.52603
2018-05-14 11:24:00	359043379931766478	0.00000	12.68434	10.04756	12.09164	9.41577	14.32412	8.65469	13.91070	38.46770	0.00037	44.63520	88.22409	91.05856	73.29266	25.36232	66.11629	55.75642	69.09156	96.49761	48.28944	38.71364
2018-05-14 11:25:00	863033069630348370	1.00000	12.68030	13.98470	14.60458	17.96212	17.31441	9.42460	15.00392	63.78077	0.00019	66.59216	62.10180	24.99514	83.93098	1.08614	2.26992	63.20861	38.78751	99.22076	58.47645	42.78648
2018-05-14 11:26:00	863033069630348735	1.00000	6.55563	9.97698	7.86131	18.05810	13.59239	13.39154	9.33107	35.65147	0.30516	76.11780	52.69615	89.41516	92.14472	18.65342	95.73722	18.44290	20.41801	53.18338	75.19978	69.09657
